index,sentiment:hate,sentiment:hatenor,sentiment:neg,sentiment:negnor,sentiment:pos,sentiment:posnor
16409,1,0.058823529,1,0.058823529,1,0.058823529
16410,1,0.043478261,1,0.043478261,0,0
16411,0,0,1,0.1,0,0
16412,2,0.08,7,0.28,0,0
16413,0,0,0,0,0,0
16414,0,0,0,0,0,0
16415,0,0,1,0.052631579,1,0.052631579
16416,1,0.066666667,3,0.2,0,0
16417,1,0.25,2,0.5,0,0
16418,1,0.083333333,1,0.083333333,0,0
16419,2,0.111111111,4,0.222222222,2,0.111111111
16420,0,0,1,0.032258065,3,0.096774194
16421,0,0,0,0,1,0.125
16422,1,0.032258065,1,0.032258065,1,0.032258065
16423,0,0,1,0.045454545,1,0.045454545
16424,1,0.032258065,1,0.032258065,0,0
16425,1,0.0625,0,0,1,0.0625
16426,0,0,0,0,0,0
16427,0,0,0,0,0,0
16428,1,0.125,1,0.125,1,0.125
16429,1,0.034482759,1,0.034482759,0,0
16430,1,0.027777778,1,0.027777778,2,0.055555556
16431,0,0,0,0,0,0
16432,1,0.083333333,1,0.083333333,2,0.166666667
16433,1,0.0625,0,0,2,0.125
16434,1,0.142857143,1,0.142857143,0,0
16435,0,0,0,0,0,0
16436,1,0.111111111,3,0.333333333,0,0
16437,0,0,0,0,0,0
16438,0,0,2,0.086956522,0,0
16439,1,0.038461538,2,0.076923077,1,0.038461538
16440,1,0.076923077,0,0,0,0
16441,0,0,0,0,0,0
16442,2,0.181818182,0,0,1,0.090909091
16443,1,0.083333333,1,0.083333333,0,0
16444,0,0,0,0,0,0
16445,1,0.038461538,3,0.115384615,1,0.038461538
16446,1,0.25,1,0.25,0,0
16447,0,0,1,0.25,1,0.25
16448,0,0,3,0.142857143,1,0.047619048
16449,1,0.066666667,1,0.066666667,0,0
16450,0,0,1,0.1,0,0
16451,0,0,2,0.166666667,1,0.083333333
16452,1,0.029411765,2,0.058823529,0,0
16453,0,0,0,0,0,0
16454,0,0,0,0,0,0
16455,1,0.0625,2,0.125,0,0
16456,0,0,0,0,0,0
16457,0,0,1,0.055555556,0,0
16458,1,0.111111111,1,0.111111111,0,0
16459,1,0.043478261,1,0.043478261,0,0
16460,1,0.037037037,2,0.074074074,0,0
16461,0,0,0,0,1,0.038461538
16462,1,0.142857143,1,0.142857143,0,0
16463,1,0.04,1,0.04,1,0.04
16464,1,0.045454545,2,0.090909091,1,0.045454545
16465,1,0.071428571,3,0.214285714,0,0
16466,0,0,1,0.037037037,0,0
16467,1,0.090909091,1,0.090909091,0,0
16468,1,0.1,1,0.1,0,0
16469,1,0.125,1,0.125,0,0
16470,2,0.066666667,3,0.1,1,0.033333333
16471,1,0.090909091,2,0.181818182,0,0
16472,1,0.111111111,0,0,0,0
16473,1,0.058823529,1,0.058823529,1,0.058823529
16474,2,0.285714286,2,0.285714286,0,0
16475,0,0,0,0,0,0
16476,0,0,1,0.1,1,0.1
16477,1,0.05,1,0.05,0,0
16478,0,0,0,0,0,0
16479,1,0.111111111,0,0,1,0.111111111
16480,1,0.076923077,2,0.153846154,0,0
16481,1,0.083333333,1,0.083333333,0,0
16482,1,0.055555556,0,0,0,0
16483,0,0,0,0,0,0
16484,0,0,1,0.076923077,0,0
16485,1,0.166666667,1,0.166666667,0,0
16486,2,0.095238095,0,0,0,0
16487,0,0,1,0.05,0,0
16488,0,0,0,0,1,0.037037037
16489,1,0.058823529,2,0.117647059,1,0.058823529
16490,1,0.083333333,2,0.166666667,0,0
16491,1,0.083333333,0,0,1,0.083333333
16492,0,0,5,0.238095238,0,0
16493,1,0.037037037,1,0.037037037,0,0
16494,0,0,0,0,0,0
16495,1,0.125,1,0.125,1,0.125
16496,1,0.066666667,0,0,2,0.133333333
16497,1,0.037037037,4,0.148148148,1,0.037037037
16498,1,0.055555556,1,0.055555556,2,0.111111111
16499,2,0.166666667,0,0,2,0.166666667
16500,0,0,1,0.052631579,0,0
16501,0,0,0,0,0,0
16502,0,0,1,0.066666667,0,0
16503,0,0,0,0,1,0.047619048
16504,0,0,1,0.076923077,0,0
16505,2,0.090909091,2,0.090909091,1,0.045454545
16506,0,0,1,0.090909091,2,0.181818182
16507,1,0.043478261,2,0.086956522,1,0.043478261
16508,1,0.058823529,1,0.058823529,0,0
16509,1,0.2,2,0.4,1,0.2
16510,1,0.041666667,2,0.083333333,1,0.041666667
16511,2,0.1,2,0.1,0,0
16512,1,0.041666667,1,0.041666667,0,0
16513,1,0.058823529,2,0.117647059,0,0
16514,1,0.125,2,0.25,0,0
16515,1,0.076923077,0,0,1,0.076923077
16516,0,0,0,0,0,0
16517,0,0,0,0,1,0.05
16518,0,0,0,0,1,0.045454545
16519,1,0.0625,1,0.0625,0,0
16520,1,0.076923077,2,0.153846154,1,0.076923077
16521,1,0.142857143,0,0,1,0.142857143
16522,1,0.035714286,1,0.035714286,0,0
16523,0,0,0,0,1,0.05
16524,0,0,0,0,0,0
16525,1,0.047619048,1,0.047619048,1,0.047619048
16526,1,0.066666667,3,0.2,0,0
16527,1,0.041666667,1,0.041666667,0,0
16528,1,0.1,1,0.1,0,0
16529,1,0.05,3,0.15,0,0
16530,2,0.083333333,1,0.041666667,2,0.083333333
16531,0,0,1,0.111111111,1,0.111111111
16532,0,0,4,0.363636364,0,0
16533,0,0,1,0.045454545,0,0
16534,0,0,1,0.041666667,1,0.041666667
16535,1,0.125,1,0.125,0,0
16536,1,0.058823529,1,0.058823529,0,0
16537,1,0.034482759,1,0.034482759,1,0.034482759
16538,1,0.047619048,1,0.047619048,0,0
16539,1,0.066666667,2,0.133333333,1,0.066666667
16540,1,0.04,2,0.08,0,0
16541,0,0,1,0.2,0,0
16542,1,0.066666667,2,0.133333333,1,0.066666667
16543,1,0.083333333,2,0.166666667,0,0
16544,0,0,2,0.166666667,0,0
16545,0,0,0,0,0,0
16546,1,0.037037037,1,0.037037037,1,0.037037037
16547,1,0.142857143,1,0.142857143,0,0
16548,1,0.125,0,0,0,0
16549,0,0,0,0,0,0
16550,0,0,0,0,0,0
16551,1,0.041666667,1,0.041666667,2,0.083333333
16552,0,0,1,0.166666667,0,0
16553,0,0,0,0,1,0.2
16554,1,0.071428571,0,0,1,0.071428571
16555,1,0.038461538,2,0.076923077,1,0.038461538
16556,1,0.041666667,1,0.041666667,1,0.041666667
16557,2,0.060606061,5,0.151515152,1,0.03030303
16558,1,0.066666667,0,0,0,0
16559,1,0.090909091,1,0.090909091,1,0.090909091
16560,1,0.083333333,1,0.083333333,0,0
16561,1,0.125,2,0.25,0,0
16562,0,0,1,0.066666667,0,0
16563,0,0,2,0.117647059,0,0
16564,1,0.052631579,3,0.157894737,0,0
16565,1,0.052631579,2,0.105263158,0,0
16566,0,0,1,0.090909091,0,0
16567,1,0.111111111,1,0.111111111,0,0
16568,1,0.043478261,2,0.086956522,0,0
16569,1,0.0625,1,0.0625,1,0.0625
16570,1,0.071428571,0,0,1,0.071428571
16571,0,0,1,0.076923077,1,0.076923077
16572,0,0,1,0.166666667,0,0
16573,1,0.0625,1,0.0625,1,0.0625
16574,1,0.045454545,0,0,0,0
16575,0,0,1,0.058823529,1,0.058823529
16576,1,0.076923077,3,0.230769231,0,0
16577,0,0,2,0.181818182,0,0
16579,1,0.047619048,1,0.047619048,1,0.047619048
16580,1,0.035714286,1,0.035714286,0,0
16581,1,0.2,0,0,0,0
16582,1,0.058823529,2,0.117647059,1,0.058823529
16583,1,0.052631579,1,0.052631579,0,0
16584,1,0.037037037,0,0,2,0.074074074
16585,1,0.055555556,4,0.222222222,3,0.166666667
16586,0,0,1,0.038461538,0,0
16587,2,0.25,0,0,0,0
16588,0,0,1,0.047619048,0,0
16589,0,0,0,0,0,0
16590,1,0.125,0,0,0,0
16591,1,0.043478261,2,0.086956522,0,0
16592,1,0.090909091,1,0.090909091,0,0
16593,1,0.045454545,2,0.090909091,3,0.136363636
16594,0,0,1,0.035714286,1,0.035714286
16595,1,0.090909091,0,0,0,0
16596,1,0.1,0,0,0,0
16597,1,0.2,0,0,0,0
16598,1,0.05,0,0,2,0.1
16599,1,0.142857143,1,0.142857143,0,0
16600,0,0,1,0.111111111,0,0
16601,1,0.1,2,0.2,0,0
16602,1,0.043478261,2,0.086956522,0,0
16603,1,0.090909091,1,0.090909091,1,0.090909091
16604,1,0.05,2,0.1,2,0.1
16605,1,0.071428571,1,0.071428571,1,0.071428571
16606,0,0,4,0.153846154,2,0.076923077
16607,1,0.041666667,2,0.083333333,1,0.041666667
16608,1,0.111111111,1,0.111111111,0,0
16609,1,0.052631579,0,0,1,0.052631579
16610,2,0.2,2,0.2,0,0
16611,1,0.111111111,1,0.111111111,0,0
16612,1,0.043478261,3,0.130434783,1,0.043478261
16613,1,0.071428571,2,0.142857143,1,0.071428571
16614,1,0.033333333,1,0.033333333,2,0.066666667
16615,0,0,2,0.1,0,0
16616,1,0.04,0,0,1,0.04
16617,0,0,0,0,1,0.052631579
16619,1,0.041666667,2,0.083333333,0,0
16620,1,0.052631579,2,0.105263158,0,0
16621,1,0.058823529,3,0.176470588,0,0
16622,1,0.05,0,0,0,0
16623,0,0,1,0.037037037,1,0.037037037
16624,1,0.04,1,0.04,0,0
16625,1,0.05,1,0.05,0,0
16626,1,0.090909091,0,0,0,0
16627,0,0,1,0.071428571,0,0
16628,1,0.0625,1,0.0625,2,0.125
16629,1,0.142857143,1,0.142857143,0,0
16630,0,0,0,0,0,0
16631,1,0.076923077,1,0.076923077,1,0.076923077
16632,0,0,0,0,1,0.166666667
16633,0,0,1,0.066666667,0,0
16634,1,0.058823529,1,0.058823529,1,0.058823529
16635,0,0,1,0.037037037,0,0
16636,1,0.05,1,0.05,2,0.1
16637,1,0.125,0,0,0,0
16638,0,0,0,0,1,0.058823529
16639,1,0.055555556,3,0.166666667,2,0.111111111
16640,0,0,1,0.090909091,0,0
16641,0,0,1,0.05,1,0.05
16642,0,0,0,0,2,0.066666667
16643,1,0.038461538,1,0.038461538,0,0
16644,2,0.133333333,0,0,2,0.133333333
16645,2,0.153846154,2,0.153846154,0,0
16646,1,0.125,2,0.25,0,0
16647,0,0,0,0,0,0
16648,1,0.033333333,1,0.033333333,2,0.066666667
16649,1,0.2,1,0.2,0,0
16650,1,0.1,1,0.1,0,0
16651,1,0.1,3,0.3,0,0
16652,1,0.111111111,3,0.333333333,1,0.111111111
16653,1,0.090909091,1,0.090909091,0,0
16654,1,0.125,1,0.125,0,0
16655,1,0.035714286,2,0.071428571,1,0.035714286
16656,1,0.047619048,2,0.095238095,1,0.047619048
16657,1,0.058823529,2,0.117647059,1,0.058823529
16658,1,0.0625,0,0,1,0.0625
16659,1,0.037037037,1,0.037037037,1,0.037037037
16660,0,0,1,0.166666667,0,0
16661,1,0.071428571,0,0,0,0
16662,0,0,2,0.1,0,0
16663,0,0,1,0.058823529,0,0
16664,1,0.055555556,0,0,1,0.055555556
16665,0,0,3,0.15,1,0.05
16666,1,0.333333333,1,0.333333333,0,0
16667,1,0.0625,3,0.1875,1,0.0625
16668,0,0,1,0.038461538,2,0.076923077
16669,0,0,1,0.034482759,1,0.034482759
16670,1,0.0625,0,0,1,0.0625
16671,1,0.1,1,0.1,0,0
16672,0,0,0,0,1,0.076923077
16673,1,0.055555556,0,0,0,0
16674,0,0,0,0,0,0
16675,1,0.071428571,1,0.071428571,0,0
16676,1,0.04,3,0.12,0,0
16677,1,0.032258065,2,0.064516129,1,0.032258065
16678,1,0.142857143,2,0.285714286,0,0
16679,0,0,0,0,1,0.0625
16680,1,0.1,2,0.2,0,0
16681,0,0,1,0.25,0,0
16682,0,0,2,0.08,1,0.04
16683,1,0.166666667,0,0,0,0
16684,0,0,0,0,1,0.25
16685,1,0.071428571,0,0,0,0
16686,0,0,0,0,1,0.111111111
16687,1,0.1,3,0.3,0,0
16688,1,0.052631579,2,0.105263158,3,0.157894737
16689,0,0,1,0.05,0,0
16690,1,0.0625,1,0.0625,1,0.0625
16691,0,0,0,0,1,0.142857143
16692,1,0.033333333,1,0.033333333,0,0
16693,1,0.166666667,1,0.166666667,0,0
16694,0,0,2,0.105263158,0,0
16695,2,0.086956522,1,0.043478261,0,0
16696,1,0.071428571,0,0,0,0
16697,1,0.043478261,1,0.043478261,0,0
16698,1,0.052631579,1,0.052631579,0,0
16699,1,0.083333333,1,0.083333333,1,0.083333333
16700,1,0.071428571,1,0.071428571,0,0
16701,1,0.045454545,1,0.045454545,0,0
16702,1,0.125,0,0,0,0
16704,0,0,2,0.181818182,0,0
16705,1,0.038461538,1,0.038461538,0,0
16706,1,0.076923077,1,0.076923077,0,0
16707,1,0.045454545,0,0,0,0
16708,1,0.083333333,0,0,0,0
16709,0,0,0,0,0,0
16710,0,0,0,0,0,0
16711,1,0.333333333,0,0,0,0
16712,1,0.076923077,4,0.307692308,0,0
16713,1,0.058823529,1,0.058823529,0,0
16714,2,0.105263158,4,0.210526316,1,0.052631579
16715,0,0,0,0,0,0
16716,1,0.043478261,2,0.086956522,0,0
16717,1,0.125,2,0.25,0,0
16718,0,0,0,0,0,0
16719,0,0,1,0.058823529,1,0.058823529
16720,1,0.05,2,0.1,1,0.05
16721,0,0,0,0,0,0
16722,1,0.04,1,0.04,0,0
16723,1,0.045454545,2,0.090909091,1,0.045454545
16724,0,0,5,0.227272727,1,0.045454545
16725,1,0.076923077,1,0.076923077,0,0
16726,0,0,0,0,1,0.058823529
16727,1,0.037037037,3,0.111111111,1,0.037037037
16728,0,0,0,0,0,0
16729,1,0.038461538,2,0.076923077,0,0
16730,0,0,0,0,0,0
16731,0,0,0,0,1,0.066666667
16732,0,0,5,0.192307692,1,0.038461538
16733,0,0,0,0,1,0.1
16734,1,0.043478261,1,0.043478261,0,0
16735,1,0.066666667,2,0.133333333,0,0
16736,0,0,0,0,0,0
16737,1,0.04,1,0.04,1,0.04
16738,1,0.066666667,2,0.133333333,3,0.2
16739,1,0.052631579,0,0,0,0
16740,1,0.058823529,1,0.058823529,0,0
16741,1,0.083333333,1,0.083333333,0,0
16742,1,0.166666667,1,0.166666667,0,0
16743,2,0.285714286,2,0.285714286,0,0
16744,0,0,1,0.090909091,0,0
16745,1,0.083333333,2,0.166666667,0,0
16746,0,0,2,0.2,0,0
16747,1,0.25,1,0.25,0,0
16748,1,0.045454545,1,0.045454545,0,0
16749,0,0,1,0.058823529,0,0
16750,1,0.076923077,1,0.076923077,0,0
16751,1,0.083333333,3,0.25,0,0
16752,1,0.25,0,0,0,0
16753,1,0.071428571,2,0.142857143,0,0
16754,1,0.090909091,1,0.090909091,0,0
16755,1,0.058823529,3,0.176470588,0,0
16756,0,0,1,0.055555556,0,0
16757,0,0,1,0.066666667,0,0
16758,2,0.095238095,0,0,1,0.047619048
16759,1,0.058823529,1,0.058823529,1,0.058823529
16760,1,0.125,0,0,0,0
16761,2,0.117647059,3,0.176470588,0,0
16762,0,0,0,0,0,0
16763,0,0,0,0,1,0.058823529
16764,0,0,0,0,0,0
16765,0,0,2,0.1,0,0
16766,1,0.2,1,0.2,0,0
16767,1,0.071428571,0,0,0,0
16768,1,0.066666667,1,0.066666667,0,0
16769,1,0.333333333,2,0.666666667,0,0
16770,1,0.037037037,1,0.037037037,0,0
16771,0,0,0,0,0,0
16772,1,0.111111111,1,0.111111111,0,0
16773,1,0.052631579,0,0,0,0
16774,0,0,1,0.052631579,1,0.052631579
16775,0,0,3,0.166666667,2,0.111111111
16776,2,0.076923077,3,0.115384615,0,0
16777,0,0,1,0.043478261,0,0
16778,1,0.25,1,0.25,1,0.25
16779,0,0,0,0,1,0.058823529
16780,1,0.055555556,1,0.055555556,0,0
16781,1,0.066666667,0,0,1,0.066666667
16782,1,0.090909091,1,0.090909091,1,0.090909091
16783,0,0,1,0.0625,0,0
16784,1,0.055555556,0,0,0,0
16785,0,0,0,0,0,0
16786,0,0,1,0.038461538,1,0.038461538
16787,1,0.038461538,2,0.076923077,1,0.038461538
16788,0,0,1,0.111111111,0,0
16789,1,0.052631579,1,0.052631579,1,0.052631579
16790,1,0.035714286,1,0.035714286,0,0
16791,0,0,1,0.037037037,0,0
16792,1,0.058823529,1,0.058823529,0,0
16793,0,0,0,0,2,0.105263158
16794,1,0.066666667,0,0,1,0.066666667
16795,0,0,2,0.090909091,0,0
16797,1,0.047619048,2,0.095238095,1,0.047619048
16798,0,0,0,0,0,0
16799,0,0,2,0.105263158,2,0.105263158
16800,0,0,1,0.058823529,1,0.058823529
16801,1,0.125,2,0.25,0,0
16802,0,0,1,0.1,0,0
16803,1,0.052631579,4,0.210526316,0,0
16804,1,0.125,1,0.125,0,0
16805,0,0,0,0,1,0.043478261
16806,1,0.1,1,0.1,0,0
16807,1,0.071428571,0,0,1,0.071428571
16808,1,0.05,3,0.15,0,0
16809,0,0,1,0.041666667,0,0
16811,0,0,0,0,1,0.2
16812,1,0.111111111,1,0.111111111,0,0
16813,1,0.058823529,2,0.117647059,0,0
16814,1,0.2,0,0,1,0.2
16815,1,0.125,2,0.25,0,0
16817,0,0,0,0,0,0
16818,1,0.05,0,0,0,0
16819,0,0,1,0.045454545,0,0
16820,1,0.1,1,0.1,0,0
16821,1,0.034482759,0,0,2,0.068965517
16822,1,0.111111111,0,0,0,0
16823,1,0.052631579,5,0.263157895,1,0.052631579
16824,1,0.043478261,6,0.260869565,0,0
16825,1,0.058823529,1,0.058823529,1,0.058823529
16826,1,0.034482759,2,0.068965517,1,0.034482759
16827,0,0,0,0,0,0
16828,0,0,0,0,0,0
16829,1,0.034482759,1,0.034482759,1,0.034482759
16830,1,0.041666667,1,0.041666667,1,0.041666667
16831,1,0.076923077,0,0,0,0
16833,1,0.083333333,1,0.083333333,0,0
16834,0,0,0,0,0,0
16835,1,0.052631579,1,0.052631579,2,0.105263158
16836,1,0.083333333,1,0.083333333,1,0.083333333
16837,1,0.034482759,4,0.137931034,0,0
16838,1,0.045454545,1,0.045454545,0,0
16839,0,0,0,0,1,0.066666667
16840,1,0.2,1,0.2,0,0
16841,2,0.076923077,4,0.153846154,1,0.038461538
16842,1,0.047619048,2,0.095238095,0,0
16843,0,0,0,0,0,0
16844,1,0.111111111,1,0.111111111,0,0
16845,0,0,0,0,0,0
16846,0,0,1,0.111111111,0,0
16847,1,0.05,3,0.15,0,0
16848,2,0.064516129,2,0.064516129,1,0.032258065
16849,1,0.0625,1,0.0625,1,0.0625
16850,2,0.068965517,2,0.068965517,0,0
16851,0,0,0,0,0,0
16852,0,0,1,0.035714286,1,0.035714286
16853,1,0.083333333,1,0.083333333,1,0.083333333
16854,0,0,1,0.05,1,0.05
16855,1,0.066666667,3,0.2,1,0.066666667
16857,1,0.083333333,0,0,1,0.083333333
16858,0,0,2,0.142857143,0,0
16859,0,0,0,0,1,0.083333333
16860,0,0,1,0.045454545,0,0
16861,1,0.076923077,0,0,2,0.153846154
16862,0,0,0,0,0,0
16863,1,0.142857143,1,0.142857143,0,0
16864,0,0,1,0.041666667,1,0.041666667
16865,1,0.166666667,0,0,0,0
16866,1,0.052631579,2,0.105263158,2,0.105263158
16867,1,0.043478261,0,0,1,0.043478261
16868,0,0,0,0,0,0
16869,1,0.037037037,2,0.074074074,0,0
16870,0,0,0,0,1,0.1
16871,1,0.052631579,1,0.052631579,0,0
16872,1,0.045454545,0,0,1,0.045454545
16873,0,0,0,0,0,0
16874,1,0.052631579,1,0.052631579,0,0
16875,0,0,2,0.090909091,0,0
16876,1,0.083333333,0,0,0,0
16877,1,0.1,2,0.2,0,0
16878,0,0,1,0.038461538,1,0.038461538
16879,1,0.090909091,1,0.090909091,0,0
16880,1,0.25,0,0,1,0.25
16881,2,0.133333333,2,0.133333333,0,0
16882,0,0,1,0.071428571,0,0
16883,0,0,0,0,0,0
16884,1,0.111111111,0,0,1,0.111111111
16885,0,0,1,0.0625,0,0
16886,2,0.166666667,1,0.083333333,1,0.083333333
16887,1,0.2,0,0,0,0
16888,1,0.05,1,0.05,1,0.05
16889,1,0.037037037,5,0.185185185,1,0.037037037
16890,0,0,0,0,0,0
16891,1,0.037037037,1,0.037037037,1,0.037037037
16893,1,0.083333333,0,0,0,0
16894,1,0.1,0,0,0,0
16895,1,0.2,0,0,0,0
16896,0,0,1,0.035714286,3,0.107142857
16897,1,0.076923077,2,0.153846154,0,0
16898,1,0.058823529,2,0.117647059,0,0
16899,0,0,0,0,0,0
16900,1,0.125,2,0.25,1,0.125
16901,0,0,0,0,0,0
16902,1,0.083333333,0,0,0,0
16903,1,0.090909091,1,0.090909091,1,0.090909091
16904,1,0.090909091,1,0.090909091,0,0
16905,1,0.038461538,1,0.038461538,1,0.038461538
16906,1,0.05,1,0.05,1,0.05
16907,0,0,1,0.090909091,0,0
16908,1,0.25,1,0.25,0,0
16909,2,0.08,2,0.08,1,0.04
16910,1,0.142857143,1,0.142857143,1,0.142857143
16911,1,0.076923077,0,0,0,0
16912,1,0.142857143,2,0.285714286,0,0
16913,1,0.041666667,1,0.041666667,0,0
16914,0,0,2,0.1,0,0
16915,1,0.03030303,2,0.060606061,2,0.060606061
16916,1,0.041666667,7,0.291666667,1,0.041666667
16917,0,0,0,0,0,0
16918,0,0,1,0.014285714,0,0
16919,0,0,0,0,0,0
16920,2,0.074074074,2,0.074074074,0,0
16921,2,0.181818182,2,0.181818182,1,0.090909091
16922,0,0,1,0.142857143,0,0
16923,0,0,3,0.107142857,0,0
16924,1,0.052631579,1,0.052631579,0,0
16925,0,0,0,0,1,0.037037037
16926,1,0.052631579,0,0,2,0.105263158
16928,1,0.055555556,2,0.111111111,1,0.055555556
16929,1,0.0625,1,0.0625,1,0.0625
16930,1,0.05,3,0.15,0,0
16931,0,0,1,0.035714286,1,0.035714286
16932,0,0,0,0,0,0
16933,1,0.076923077,0,0,1,0.076923077
16934,1,0.125,2,0.25,0,0
16935,0,0,3,0.136363636,1,0.045454545
16936,1,0.090909091,0,0,0,0
16937,0,0,1,0.083333333,3,0.25
16938,1,0.041666667,0,0,1,0.041666667
16939,1,0.066666667,2,0.133333333,0,0
16940,1,0.066666667,2,0.133333333,1,0.066666667
16941,1,0.066666667,1,0.066666667,1,0.066666667
16942,1,0.076923077,1,0.076923077,0,0
16943,1,0.071428571,1,0.071428571,0,0
16944,1,0.05,2,0.1,1,0.05
16945,0,0,1,0.166666667,0,0
16946,1,0.0625,2,0.125,0,0
16947,1,0.058823529,4,0.235294118,0,0
16948,0,0,0,0,0,0
16949,0,0,0,0,0,0
16950,2,0.058823529,0,0,2,0.058823529
16951,0,0,0,0,0,0
16952,0,0,0,0,0,0
16953,1,0.055555556,1,0.055555556,0,0
16954,1,0.041666667,1,0.041666667,1,0.041666667
16955,1,0.043478261,0,0,1,0.043478261
16956,1,0.052631579,1,0.052631579,0,0
16957,1,0.090909091,2,0.181818182,0,0
16958,1,0.043478261,1,0.043478261,0,0
16959,1,0.04,2,0.08,3,0.12
16960,1,0.052631579,1,0.052631579,0,0
16961,1,0.034482759,2,0.068965517,0,0
16962,0,0,0,0,0,0
16963,0,0,0,0,0,0
16964,0,0,0,0,0,0
16965,0,0,4,0.153846154,2,0.076923077
16966,0,0,1,0.142857143,0,0
16967,0,0,0,0,0,0
16968,0,0,0,0,1,0.055555556
16969,0,0,1,0.037037037,0,0
16970,1,0.066666667,0,0,0,0
16971,1,0.052631579,1,0.052631579,0,0
16973,1,0.125,0,0,0,0
16974,1,0.090909091,1,0.090909091,1,0.090909091
16975,1,0.055555556,1,0.055555556,1,0.055555556
16976,1,0.333333333,1,0.333333333,0,0
16977,0,0,0,0,1,0.058823529
16978,0,0,2,0.1,0,0
16980,1,0.055555556,0,0,2,0.111111111
16981,0,0,1,0.071428571,1,0.071428571
16982,1,0.052631579,1,0.052631579,0,0
16984,1,0.142857143,2,0.285714286,0,0
16985,0,0,0,0,1,0.029411765
16986,2,0.105263158,6,0.315789474,0,0
16987,1,0.1,1,0.1,0,0
16988,1,0.045454545,0,0,0,0
16989,1,0.125,0,0,0,0
16990,1,0.052631579,4,0.210526316,1,0.052631579
16991,0,0,0,0,1,0.1
16992,2,0.25,0,0,1,0.125
16993,1,0.083333333,0,0,0,0
16994,1,0.043478261,3,0.130434783,0,0
16995,1,0.038461538,1,0.038461538,1,0.038461538
16996,1,0.1,1,0.1,0,0
16997,1,0.058823529,0,0,0,0
16998,1,0.052631579,1,0.052631579,0,0
16999,2,0.142857143,1,0.071428571,0,0
17000,1,0.058823529,2,0.117647059,1,0.058823529
17001,1,0.066666667,0,0,0,0
17002,1,0.071428571,0,0,2,0.142857143
17003,1,0.083333333,1,0.083333333,0,0
17004,0,0,2,0.083333333,0,0
17005,0,0,0,0,0,0
17006,1,0.047619048,3,0.142857143,1,0.047619048
17007,1,0.058823529,0,0,0,0
17008,0,0,0,0,0,0
17009,0,0,1,0.058823529,1,0.058823529
17010,0,0,0,0,2,0.105263158
17011,0,0,1,0.04,0,0
17012,1,0.04,2,0.08,0,0
17013,2,0.142857143,0,0,1,0.071428571
17014,1,0.041666667,1,0.041666667,0,0
17015,0,0,2,0.105263158,0,0
17016,0,0,0,0,0,0
17017,1,0.033333333,0,0,1,0.033333333
17018,1,0.03030303,1,0.03030303,0,0
17019,1,0.0625,0,0,1,0.0625
17020,1,0.037037037,1,0.037037037,1,0.037037037
17021,0,0,1,0.055555556,0,0
17022,0,0,1,0.071428571,1,0.071428571
17023,1,0.066666667,0,0,1,0.066666667
17024,0,0,2,0.285714286,1,0.142857143
17025,0,0,2,0.25,0,0
17026,1,0.090909091,1,0.090909091,0,0
17027,0,0,0,0,0,0
17028,0,0,0,0,0,0
17029,1,0.04,2,0.08,2,0.08
17030,0,0,2,0.166666667,0,0
17031,0,0,0,0,0,0
17032,0,0,3,0.157894737,0,0
17033,1,0.071428571,1,0.071428571,2,0.142857143
17034,1,0.045454545,0,0,1,0.045454545
17035,1,0.043478261,0,0,1,0.043478261
17036,2,0.076923077,3,0.115384615,1,0.038461538
17038,1,0.035714286,3,0.107142857,1,0.035714286
17039,0,0,0,0,1,0.111111111
17040,1,0.045454545,0,0,2,0.090909091
17041,1,0.04,2,0.08,1,0.04
17042,0,0,2,0.08,1,0.04
17043,1,0.166666667,1,0.166666667,1,0.166666667
17044,1,0.037037037,2,0.074074074,0,0
17045,0,0,0,0,0,0
17046,1,0.090909091,1,0.090909091,1,0.090909091
17047,0,0,0,0,0,0
17048,1,0.0625,0,0,1,0.0625
17049,1,0.166666667,1,0.166666667,0,0
17050,1,0.25,1,0.25,0,0
17051,0,0,0,0,0,0
17052,1,0.25,2,0.5,0,0
17053,0,0,0,0,0,0
17054,0,0,0,0,1,0.047619048
17055,1,0.052631579,3,0.157894737,0,0
17056,1,0.090909091,1,0.090909091,0,0
17057,1,0.2,2,0.4,0,0
17058,0,0,0,0,0,0
17059,1,0.125,2,0.25,0,0
17060,1,0.083333333,1,0.083333333,1,0.083333333
17061,1,0.071428571,3,0.214285714,0,0
17062,0,0,1,0.0625,0,0
17063,1,0.045454545,0,0,2,0.090909091
17064,0,0,0,0,1,0.125
17065,0,0,2,0.071428571,0,0
17066,1,0.071428571,1,0.071428571,0,0
17067,1,0.04,3,0.12,0,0
17068,1,0.055555556,0,0,1,0.055555556
17069,0,0,0,0,1,0.034482759
17070,0,0,0,0,1,0.043478261
17071,1,0.04,0,0,2,0.08
17072,2,0.08,3,0.12,0,0
17073,1,0.076923077,1,0.076923077,0,0
17074,1,0.166666667,0,0,1,0.166666667
17075,0,0,0,0,1,0.055555556
17077,1,0.0625,3,0.1875,0,0
17078,1,0.071428571,2,0.142857143,0,0
17079,2,0.125,1,0.0625,1,0.0625
17080,0,0,0,0,3,0.12
17081,1,0.083333333,1,0.083333333,0,0
17082,0,0,0,0,0,0
17083,0,0,2,0.090909091,1,0.045454545
17084,0,0,0,0,1,0.043478261
17085,1,0.047619048,0,0,0,0
17086,1,0.076923077,1,0.076923077,0,0
